ID,Type,PartNumber,CoordinateNumber,Longitude,Latitude
tour_mont_puget.2,MultiLineString,1,383,5.460467526,43.216227318
tour_mont_puget.2,MultiLineString,1,384,5.460626498,43.216585201
tour_mont_puget.2,MultiLineString,1,385,5.460617932,43.216655592
tour_mont_puget.2,MultiLineString,1,386,5.460597027,43.216684777
tour_mont_puget.2,MultiLineString,1,387,5.460542234,43.216704115
tour_mont_puget.2,MultiLineString,1,388,5.460483845,43.216792111
tour_mont_puget.2,MultiLineString,1,389,5.460432772,43.217002692
tour_mont_puget.2,MultiLineString,1,390,5.460397842,43.217029047
tour_mont_puget.2,MultiLineString,1,391,5.460284777,43.217035224
tour_mont_puget.2,MultiLineString,1,392,5.459894205,43.216812481
tour_mont_puget.2,MultiLineString,1,393,5.459830806,43.216800247
tour_mont_puget.2,MultiLineString,1,394,5.459381031,43.216799427
tour_mont_puget.2,MultiLineString,1,395,5.459317034,43.216810695
tour_mont_puget.2,MultiLineString,1,396,5.459184927,43.216881111
tour_mont_puget.2,MultiLineString,1,397,5.458963215,43.216901821
tour_mont_puget.2,MultiLineString,1,398,5.458917752,43.216920676
tour_mont_puget.2,MultiLineString,1,399,5.458890418,43.216957836
tour_mont_puget.2,MultiLineString,1,400,5.458869179,43.217152528
tour_mont_puget.2,MultiLineString,1,401,5.458841608,43.217210123
tour_mont_puget.2,MultiLineString,1,402,5.458849696,43.217365359
tour_mont_puget.2,MultiLineString,1,403,5.458724183,43.217515539
tour_mont_puget.2,MultiLineString,1,404,5.45872753,43.217732799
tour_mont_puget.2,MultiLineString,1,405,5.45870114,43.217858583
tour_mont_puget.2,MultiLineString,1,406,5.458649354,43.217948587
